"address","city","latitude","longitude","name","postalCode","county_code","State","County","pct_diabetes","pct_obese","pct_white","pct_black","pct_hisp","pct_asian","pct_other","poverty_rate"
"2720 N Reserve St","Missoula",46.890762,-114.039264,"Wendy's","59808",30063,"MT","Missoula",5.2,22.2,91.02462054,0.376947639,2.61759028,1.116204174,2.51054446976,15.8
"3240 NC 226 S","Marion",35.65922198,-81.96446324,"Hardee's","28752",37111,"NC","McDowell",14.2,30.9,88.85678727,3.695884079,5.316028091,0.7645124011,0.29113699,18.8
"1035 Alamo Dr","Vacaville",38.3432,-121.9948,"Jack in the Box","95687",6095,"CA","Solano",9.8,30.1,40.79604397,14.21164938,24.03712162,14.28035728,1.2355326315,12
"1416 N Harrison Ave","Shawnee",35.34595,-96.91245,"Taco Bell","74801",40125,"OK","Pottawatomie",14.1,34.2,74.36709772,2.835459808,4.144465885,0.5371389073,12.35275481759,17
"420 Windsor Hwy","New Windsor",41.45509121,-74.05722725,"Domino's Pizza","12553",36071,"NY","Orange",9.7,28.8,68.20014324,9.091689399,18.02109905,2.329586146,0.26501221788,12.1
"1425 Q St","Lincoln",40.814503,-96.700905,"Arby's","68508",31109,"NE","Lancaster",7.6,26,84.3364038,3.376231137,5.846037413,3.466978736,0.63243017867,13.5
"5029 S 108th St","Omaha",41.20844,-96.08063,"Arby's","68137",31055,"NE","Douglas",8.8,27.8,71.94388041,11.44360001,11.17827928,2.632515326,0.55036645978,14.5
"7165 Philips Hwy","Jacksonville",30.24262,-81.59801,"Whataburger","32256",12031,"FL","Duval",11.2,30.6,56.55986661,28.9336695,7.56690961,4.09377701,0.40543214279,16
"305 N Vandeventer Ave","Saint Louis",38.63944,-90.24051,"Rally's","63108",29510,"MO","St. Louis",13.5,33.8,42.18745106,48.97962379,3.485815581,2.891692296,0.23364046931,25.5
"11462 Cherry Hill Rd","Beltsville",39.0444,-76.951606,"SUBWAY","20705",24033,"MD","Prince George's",11.8,33.4,14.9235598,63.51937643,14.9373422,4.032220704,0.28792476436,9.5
"1001 Hawkeye Ave SW","Le Mars",42.781409,-96.181707,"McDonald's","51031",19149,"IA","Plymouth",9.8,32.2,95.18130153,0.2921636116,2.969663011,0.4602577443,0.26815016408,8.3
"7990 E Central Ave","Wichita",37.69392,-97.24469,"Chick-Fil-A","67206",20173,"KS","Sedgwick",10.8,31.4,69.91542343,9.015681278,12.96961063,4.046632488,0.96997180784,15.2
"6302 Illinois Rd","Fort Wayne",41.07495873,-85.22197825,"SUBWAY","46804",18003,"IN","Allen",10.3,30.1,76.48939434,11.53803939,6.499047362,2.704817226,0.31126083147,14.6
"11750L Fair Oaks Mall","Fairfax",38.8624,-77.3592,"Taco Bell","22033",51059,"VA","Fairfax",6.2,20.3,54.59996339,8.881916493,15.57529356,17.44776404,0.24239040203,6.2
"2605 Woodruff Rd","Simpsonville",34.806198,-82.230684,"Arby's","29681",45045,"SC","Greenville",10.4,28.1,70.29685855,17.85561527,8.087982714,1.944041221,0.2508726245,13.8
"601 E Dyer Rd","Santa Ana",33.709007,-117.85915,"Burger King","92705",6059,"CA","Orange",8,19.7,44.13277781,1.461681359,33.65099434,17.68890238,0.4841155101,12.7
"7650 NE Fourth Plain Blvd","Vancouver",45.64652,-122.59511,"Jack in the Box","98662",53011,"WA","Clark",9.6,29.9,81.76381114,1.886623895,7.562011741,4.061472201,1.3068837675,10.6
"2205 S Peoria St","Aurora",39.67597,-104.84735,"Blimpie","80014",8005,"CO","Arapahoe",6.3,21.4,63.24215083,9.730193723,18.44780534,4.999099655,0.5982486106,9.2
"6790 Business Pkwy","Elkridge",39.18308,-76.76722,"Pizza Primetime","21075",24027,"MD","Howard",7.5,21.7,59.20615845,17.12036505,5.827194037,14.3166658,0.21457059757,5.2
"2501 S Us Highway 421","Harlan",36.8251,-83.32005,"McDonald's","40831",21095,"KY","Harlan",16.9,36.5,95.73741376,2.182526129,0.7172621081,0.3415533848,0.129790286196,35.5
"197 Madison Square Dr","Madisonville",37.3218,-87.479,"KFC","42431",21107,"KY","Hopkins",13.3,35,89.38618926,6.540920716,1.564364876,0.5477408355,0.15132139816,18.4
"10100 Leesville Rd","Raleigh",35.90928,-78.727544,"McDonald's","27613",37183,"NC","Wake",8.2,24.8,62.21313595,20.28794896,9.758344404,5.359309118,0.3167616175,11.1
"1155 N Hill Field Rd","Layton",41.07674,-111.97406,"McDonald's","84041",49011,"UT","Davis",7.4,25,85.82937167,1.120794573,8.402859576,1.711373373,0.9276328884,6.9
"5345 Old Highway 5","Woodstock",34.139793,-84.503716,"Wendy's","30188",13057,"GA","Cherokee",8.7,26.9,81.29053026,5.427206479,9.594767339,1.625409385,0.28925195714,9.4
"263 N Lowry St","Smyrna",35.99051,-86.52528,"Captain D's","37167",47149,"TN","Rutherford",9.9,33,75.58262631,12.38899636,6.664026443,3.008712739,0.29969078918,11.1
"1317 Frederick Ave","Saint Joseph",39.77158,-94.84336,"Sonic Drive-In","64501-2005",29021,"MO","Buchanan",11.6,32.6,86.25127521,5.125503077,5.239851571,0.7892288203,0.5336263046,17.3
"2980 Geer Rd","Turlock",37.52007407,-120.8480644,"Carl's Jr. / Green Burrito","95382",6099,"CA","Stanislaus",9.7,32.6,46.73371523,2.539590594,41.9198644,4.803548623,1.1441278406,19.5
"11140 Highway 142 N","Covington",33.608307,-83.82774,"Taco Bell","30014",13217,"GA","Newton",10.4,32.9,52.01684708,40.38796294,4.636947518,0.8813701755,0.2330979011,14.9
"2106 5th Ave","Huntington",38.423331,-82.420688,"McDonald's","25703",54011,"WV","Cabell",13.5,30.5,90.86473074,4.897268452,1.08597473,0.9665798025,0.23878985454,20.2
"1153 Lynnhaven Pkwy","Virginia Beach",36.80263731,-76.08455588,"Captain D's Seafood","23452",51810,"VA","Virginia Beach",8,27.9,64.49175103,18.99797714,6.618127189,6.007388229,0.4454398919,8.2
"100 N McLean Blvd","South Elgin",41.99671,-88.3167,"McDonald's","60177",17089,"IL","Kane",7.7,25.3,59.00820736,5.39892755,30.73928375,3.397254638,0.139926912,10.8
"6555 N Clark St","Chicago",42.00066,-87.67139,"Subway","60626",17031,"IL","Cook",8.5,25.3,43.85949073,24.36683719,23.96226905,6.138382093,0.14870997701,16.2
"Route 309 & Crestwood Dr.","Mountain Top",41.14351391,-75.90047143,"McDonald's","18707",42079,"PA","Luzerne",11.7,28.9,88.20259381,2.972410398,6.696726267,0.9594351205,0.1000255517,15.1
"150 Everett Ave","Chelsea",42.3958,-71.03969,"Burger King","2150",25025,"MA","Suffolk",7.5,21.3,48.05650236,19.80269327,19.86848064,8.166360351,0.21647509844,19.8
"3141 Ashland Ave","Chicago",41.83692793,-87.66525015,"Burger King","60608",17031,"IL","Cook",8.5,25.3,43.85949073,24.36683719,23.96226905,6.138382093,0.14870997701,16.2
"1101 N Milt Phillips Ave","Seminole",35.2337,-96.6716,"KFC","74868",40133,"OK","Seminole",14.4,36.4,67.23569579,4.520838239,3.54367789,0.2550820187,17.72231378998,20.7
"14430 Merced Ave","Baldwin Park",34.072788,-117.961815,"Farmer Boys","91706",6037,"CA","Los Angeles",9.1,21.4,27.78725695,8.301444044,47.7449597,13.50162268,0.4211392555,16.7
"10502 Sharpsburg Pike","Hagerstown",39.601372,-77.729661,"Wendy's","21740",24043,"MD","Washington",12.8,33.8,83.25849556,9.384792783,3.461981958,1.385064098,0.20687784037,12
"13561 Whittier Blvd","Whittier",33.96189,-118.029976,"Jack in the Box","90605",6037,"CA","Los Angeles",9.1,21.4,27.78725695,8.301444044,47.7449597,13.50162268,0.4211392555,16.7
"2118 E Main St","Galesburg",40.94706,-90.33801,"Taco Bell","61401",17095,"IL","Knox",9.8,26.2,85.2850583,7.069294582,4.833802604,0.6254842306,0.15495379729,17.2
"1900 W Lincoln Ave","Anaheim",33.832435,-117.950142,"Carl's Jr.","92801",6059,"CA","Orange",8,19.7,44.13277781,1.461681359,33.65099434,17.68890238,0.4841155101,12.7
"9451 FM 1960 Bypass Rd W","Humble",30.00841174,-95.28379366,"McDonald's","77338",48201,"TX","Harris",8.5,27.2,32.97885208,18.4304351,40.84439209,6.105204719,0.25437029419,16.6
"63 Lowes Dr","Pittsboro",35.74577,-79.1667,"Taco Bell","27312",37037,"NC","Chatham",12.1,27.1,71.1518778,13.025746,12.95646012,1.092827336,0.28029289029,11.6
"173 Relco Dr","Manchester",35.454006,-86.04915,"Dominos Pizza","37355",47031,"TN","Coffee",13.1,35.9,90.04280627,3.447230851,3.80142435,0.8504432154,0.30684142735,15.9
"133 N Interchange","Deer Lodge",46.411823,-112.724593,"McDonald's","59722",30077,"MT","Powell",10.1,28,91.43304397,0.9250035577,1.665006404,0.4411555429,4.32617048493,18.1
"9549 William Penn Hwy","Huntingdon",40.4811,-78.017075,"Wendy's","16652",42061,"PA","Huntingdon",11.5,29.4,91.90643173,5.159758674,1.58342953,0.3942238582,0.07840916516,14.3
"1305 Taft Hwy","Signal Mountain",35.14093,-85.32732,"McDonald's","37377",47065,"TN","Hamilton",12.2,30.2,71.97046926,20.05658869,4.456062034,1.740161623,0.2874015865,15.2
"2661 Texas 361","Ingleside",27.8819647,-97.21148948,"McDonald's","78362",48409,"TX","San Patricio",10.5,33,42.17332263,1.39188939,54.39170422,0.780815999,0.33176964384,15.5
"611 Northside Dr E","Statesboro",32.439208,-81.76338,"McDonald's","30458",13031,"GA","Bulloch",12,33.5,65.86866428,27.41786177,3.473517809,1.442670578,0.28483130861,29.9
"7133 Pioneers Blvd","Lincoln",40.769679,-96.623337,"Taco Bell","68506",31109,"NE","Lancaster",7.6,26,84.3364038,3.376231137,5.846037413,3.466978736,0.63243017867,13.5
"3850 Las Vegas Blvd S","Las Vegas",36.098907,-115.17556,"Dairy Queen","89109",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"607 Union St","Dardanelle",35.22098,-93.16306,"Burger King","72834",5149,"AR","Yell",12.9,37.1,76.71850349,1.298174442,19.06693712,1.253098941,0.581473968893,17.8
"606 4th Ave SE","Red Bay",34.4389,-88.13771,"McDonald's","35582",1059,"AL","Franklin",13.9,33.2,79.63979309,3.819707292,14.85616957,0.1608629826,0.387963663858,21.1
"5795 S Eastern Ave","Las Vegas",36.08446,-115.11879,"Carl's Jr.","89119",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"1073 State Route 28","Milford",39.19428,-84.23834,"White Castle","45150",39025,"OH","Clermont",11.7,30.3,94.91698039,1.131924424,1.46734697,0.9626931086,0.20621899744,9.5
"600 Airline Blvd","Portsmouth",36.833591,-76.340123,"Burger King","23707",51740,"VA","Portsmouth",14,37.2,40.32658188,52.67912283,3.055424713,1.040456377,0.5055738735,18.6
"3535 N Princeton","Oak Harbor",48.33788069,-122.6758289,"Convergence Zone","98277",53029,"WA","Island",9.4,27.4,83.06244109,2.090286093,5.47091942,4.301582045,1.1858966194,8.4
"4477 Youngstown Rd SE","Warren",41.21335,-80.763974,"Arby's","44484",39155,"OH","Trumbull",12.3,32.6,88.14903572,8.178325535,1.331830804,0.4654988779,0.17212522344,17.6
"1043 US Highway 181","Portland",27.87885,-97.32259,"Taco Bell","78374",48409,"TX","San Patricio",10.5,33,42.17332263,1.39188939,54.39170422,0.780815999,0.33176964384,15.5
"4196 N Main St","Bridgeport",41.2177771,-73.21363956,"Burger King","6606",9001,"CT","Fairfield",7.6,21.4,66.17548092,10.11148208,16.90882378,4.55930168,0.13339455884,9
"1111 S Washington St","Grand Forks",47.91098,-97.04456,"Taco John's","58201",38035,"ND","Grand Forks",7.3,30.1,88.64809082,1.977236356,2.917994047,1.914419467,2.43340661931,14.3
"663 S Van Buren Rd","Eden",36.490194,-79.74011,"Cook Out","27288",37157,"NC","Rockingham",14.1,35.4,73.41071943,18.71896458,5.509221191,0.451715558,0.37482780342,18.4
"157 Kane St","Gate City",36.6386,-82.575,"Hardee's","24251-3408",51169,"VA","Scott",14.1,31.2,97.44574363,0.5824740044,1.009621608,0.1510117789,0.2071018682,19.2
"3165 Wright St","Marquette",46.550951,-87.455973,"Arby's","49855",26103,"MI","Marquette",10.1,29.2,93.04530614,1.6786678,1.143461991,0.5724764077,1.71444757476,15
"2085 Bentley Plz","Fenton",38.53255802,-90.49323223,"Subway","63026",29189,"MO","St. Louis",10.8,29,68.87043848,23.20437177,2.505020251,3.450208919,0.1906994716,10.3
"3880 Fettler Park Dr","Dumfries",38.58218,-77.32922,"Chick-fil-A","22025",51153,"VA","Prince William",7.9,25.5,48.67040462,19.52527599,20.26358078,7.45916687,0.3477594639,6.7
"4343 S Buckley Rd","Aurora",39.63735,-104.7916,"SUBWAY","80015",8005,"CO","Arapahoe",6.3,21.4,63.24215083,9.730193723,18.44780534,4.999099655,0.5982486106,9.2
"800 W Northern Lights Blvd","Anchorage",61.195171,-149.898216,"McDonald's","99503",2020,"AK","Anchorage",7,27,62.64486372,5.245591551,7.559641704,7.952684134,9.53410594,8.7
"767 Airport Rd","Warwick",41.7329,-71.4348,"KFC","2886",44003,"RI","Kent",9.9,28.8,91.56405349,1.29816199,3.195151603,2.013745953,0.23110533347,8.7
"716 Adams Ave","Philadelphia",40.0315476,-75.10488808,"KFC","19124",42101,"PA","Philadelphia",11.5,29.8,36.86649987,42.2204762,12.29425048,6.259542885,0.25917329291,25.4
"5540 W Colonial Dr","Orlando",28.551955,-81.456148,"Arby's","32808",12095,"FL","Orange",8.8,24.9,45.96633728,19.47718761,26.89841495,4.846695685,0.30428742467,15.6
"6489 W Park Ave","Houma",29.62149,-90.748436,"Taco Bell","70364",22109,"LA","Terrebonne",11.7,39.5,68.64741641,18.81458967,3.952261756,1.007509387,5.60164491344,20.1
"14655 Western Ave","Harvey",41.62443,-87.67514,"Checkers","60426",17031,"IL","Cook",8.5,25.3,43.85949073,24.36683719,23.96226905,6.138382093,0.14870997701,16.2
"2227 W Main St","Durant",33.99745,-96.40337,"McDonald's","74701",40013,"OK","Bryan",11.4,32.5,73.77876273,1.508864579,4.967465108,0.5045265937,12.67682006996,18.1
"2621 SE Clinton St","Portland",45.503722,-122.639368,"The Press Club","97202",41051,"OR","Multnomah",7.7,21.3,72.11729636,5.428689548,10.89817688,6.46073757,1.2779226855,15.7
"9016 N Black Canyon Hwy","Phoenix",33.56806,-112.11782,"Schlotzsky's","85051",4013,"AZ","Maricopa",9,25.4,58.68447312,4.649844372,29.57051094,3.361201661,1.7283986841,16.3
"92 Saint Georges Ave","Rahway",40.5925,-74.2909,"KFC","7065",34039,"NJ","Union",7.8,24.7,45.35180867,20.82110125,27.34469216,4.565898538,0.12171504509,10.6
"1628 Shore Pkwy","Brooklyn",40.5918,-73.9951,"Five Guys","11214",36047,"NY","Kings",10.3,22.7,35.66518944,31.90266299,19.8141494,10.38563501,0.21044436462,22.3
"382 S Main St","Middletown",41.5458,-72.651,"KFC","6457",9007,"CT","Middlesex",8.4,24.1,86.39996137,4.379632536,4.728506241,2.539293561,0.15874357175,6.7
"1475 Eureka Rd","Roseville",38.753204,-121.25184,"Costa Vida","95661",6061,"CA","Placer",9,21.7,76.13939018,1.270549203,12.83177205,5.729381917,0.7969991275,8.6
"1006 Settlers Landing Rd","Hampton",37.02373017,-76.33124828,"Burger King","23669",51650,"VA","Hampton",12.4,34.8,40.95215227,48.66119503,4.541022731,2.146453622,0.45839518034,15.2
"1401 W Esplanade Ave","Kenner",30.0162714,-90.24933247,"Subway","70065",22051,"LA","Jefferson",11.6,35.4,56.00898851,25.89584605,12.41515471,3.824280087,0.40341970444,16.3
"11801 Us Hwy 290 W","Austin",30.213162,-97.966573,"Sonic Drive-in","78737",48453,"TX","Travis",6.4,20.3,50.53804383,8.084325751,33.46454925,5.702034432,0.30763493078,13.2
"1505 Philema Rd S","Leesburg",31.627951,-84.1222,"Subway","31763",13177,"GA","Lee",10.7,31.2,75.81101138,18.51367588,1.978938441,2.152095554,0.30037458474,10.7
"214 S Denver Ave","Russellville",35.27745,-93.13725,"Sonic Drive-In","72801",5115,"AR","Pope",11.2,32.1,86.90449202,2.830585873,6.749360365,0.9667389967,0.67202124555,20.8
"1125 Washington Pike","Bridgeville",40.369327,-80.101457,"Wendy's","15017",42003,"PA","Allegheny",9.7,26.7,80.61581823,13.07869878,1.558836897,2.774680631,0.13708282519,12.2
"4450 E Sunset Rd","Henderson",36.07122,-115.07615,"Wendy's","89014",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"242 S Semoran Blvd","Orlando",28.541103,-81.31115,"SONIC Drive In","32807",12095,"FL","Orange",8.8,24.9,45.96633728,19.47718761,26.89841495,4.846695685,0.30428742467,15.6
"55 Parsonage Rd","Edison",40.54808,-74.334319,"Chick-fil-A","8837",34023,"NJ","Middlesex",9.8,25,49.2338163,8.835746514,18.39520015,21.30422864,0.16657241147,8.5
"280 Hegenberger Rd","Oakland",37.73356,-122.1981,"Hegenburgers","94621",6001,"CA","Alameda",8.5,20,34.0706403,12.19158681,22.50516629,25.85787584,1.0673581099,11.5
"1967 US Highway 22","Scotch Plains",40.6559,-74.4014,"McDonald's","7076",34039,"NJ","Union",7.8,24.7,45.35180867,20.82110125,27.34469216,4.565898538,0.12171504509,10.6
"32ND Saint Navsta","San Diego",32.67921994,-117.1200668,"Mcdonald's","92136",6073,"CA","San Diego",7.7,19.1,48.46188415,4.736193076,32.02739109,10.59854044,0.8917353431,13.9
"1100 New York Ave NW","Washington",38.900777,-77.027791,"Subway","20005",11001,"DC","District of Columbia",8.1,22.4,34.81070193,50.03182528,9.098704886,3.459731471,0.25559933722,17.7
"2940 Del Paso Rd","Sacramento",38.6556,-121.5275,"Panda Express","95834",6067,"CA","Sacramento",8.4,27.4,48.43331068,9.863982498,21.58151887,14.02210901,1.4783040172,16.9
"2400 S Hoover St","Los Angeles",34.03396,-118.28399,"Pete's Burgers","90007",6037,"CA","Los Angeles",9.1,21.4,27.78725695,8.301444044,47.7449597,13.50162268,0.4211392555,16.7
"1853 E Highland Dr","Jonesboro",35.8211,-90.6839,"Steak Escape","72401",5031,"AR","Craighead",13.1,36.4,79.59105378,13.02738405,4.434743838,1.107389857,0.31728585794,17.3
"6259 Kalamazoo Ave","Grand Rapids",42.84991,-85.62483,"Steak 'n Shake","49508",26081,"MI","Kent",9.2,28.7,75.96287557,9.354454368,9.69712357,2.31189701,0.37137708218,14.5
"14705 Jeffrey Rd","Irvine",33.68924,-117.77136,"Wienerschnitzel","92618",6059,"CA","Orange",8,19.7,44.13277781,1.461681359,33.65099434,17.68890238,0.4841155101,12.7
"417 N Broadway","Pennsville",39.67741,-75.49541,"McDonald's","8070",34033,"NJ","Salem",11.7,33.9,76.77617542,13.52844151,6.820210947,0.8292601728,0.29810995261,11.9
"2925 N Main St","Las Cruces",32.34075,-106.77644,"SONIC Drive In","88001",35013,"NM","Doña Ana",7.4,23.6,30.1061496,1.350169428,65.72290222,0.969732308,0.78811659725,25.7
"3257 Steelyard Dr","Cleveland",41.464733,-81.68735,"Penn Station East Coast Subs","44109",39035,"OH","Cuyahoga",12,30,61.39860107,29.29158315,4.786262559,2.547804037,0.17459273411,18.2
"195 N Santa Rosa St","San Luis Obispo",35.29542774,-120.6694441,"Dual - Carls / Grn Burrito 1100654","93405",6079,"CA","San Luis Obispo",8.5,24.5,71.09410059,1.901816145,20.75864959,3.006263977,0.6352985681,14.4
"2214 Highway 71 S","Columbus",29.69382,-96.54027,"Burger King","78934",48089,"TX","Colorado",11.3,28.5,59.86394558,12.62814985,26.11861646,0.359298649,0.18683529751,14.5
"515 E Main St","Uvalde",29.21207,-99.778349,"Burger King","78801",48463,"TX","Uvalde",10.5,30,29.03238023,0.4165877675,69.3012687,0.4393107366,0.25752698353,20.7
"222 Elmira Rd","Ithaca",42.429756,-76.505091,"Taco Bell","14850",36109,"NY","Tompkins",7.5,25.3,80.23512268,3.71489898,4.198337994,8.546335316,0.30522626131,20.1
"17217 Oak Park Ave","Tinley Park",41.57835309,-87.78421856,"Subway","60477",17031,"IL","Cook",8.5,25.3,43.85949073,24.36683719,23.96226905,6.138382093,0.14870997701,16.2
"18735 SW Tualatin Valley Hwy","Beaverton",45.49442861,-122.8704037,"Kentucky Fried Chicken","97003",41067,"OR","Washington",8.4,24,69.74627626,1.672802099,15.71992222,8.562043382,0.9114421098,10.5
"1040 E Flamingo Rd","Las Vegas",36.11469,-115.14152,"SUBWAY","89119",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"6150 Las Vegas Blvd S","Las Vegas",36.07448,-115.17276,"Jack in the Box","89119",32003,"NV","Clark",9.2,27.8,47.9664772,9.984323023,29.14226588,8.462236627,1.0867799366,15.4
"925 Ridge Rd","Webster",43.20771,-77.46552,"KFC","14580",36055,"NY","Monroe",9.7,27.7,72.82036263,14.43526112,7.25538192,3.227405608,0.23792762486,14.8
"1185 Main St","Southaven",34.99137,-90.01051,"SONIC Drive In","38671",28033,"MS","DeSoto",12.8,35.9,70.41959169,21.78205542,5.014511448,1.247116315,0.25984173837,10
"1840 Cliff Dr","Santa Barbara",34.40173,-119.7218,"Taco Bell","93109",6083,"CA","Santa Barbara",7.1,18.2,47.91799856,1.708441949,42.86132179,4.621663384,0.5951945647,15.6
"3115 Kimball Ave","Waterloo",42.468,-92.35641,"KFC","50702",19013,"IA","Black Hawk",9.5,29.9,83.8874056,8.767259135,3.743229842,1.285376459,0.2929285224,14.2
"708 Elm St","Hampton",32.85981422,-81.09940678,"Taco Bell","29924",45049,"SC","Hampton",15.1,42,41.24703651,53.40919867,3.527738265,0.502607871,0.24656235182,23.6
"6606 S Cedar St","Lansing",42.66153,-84.53891,"KFC","48911",26065,"MI","Ingham",9.2,30.4,72.43240357,11.36759287,7.307356842,5.163495256,0.47241851933,21
"1318 Dawson Rd","Albany",31.58644,-84.18444,"Domino's Pizza","31707",13095,"GA","Dougherty",12.4,34.4,28.88489399,66.8302226,2.19214297,0.760323587,0.24216147626,29.4
"9419 E 71st St","Tulsa",36.06134,-95.87091,"Arby's","74133",40143,"OK","Tulsa",10.6,29.6,65.19705736,10.56292395,11.03441647,2.302275594,5.80010374474,15.9
"13350 Dallas Pkwy","Dallas",32.929881,-96.819424,"McDonald's","75240",48113,"TX","Dallas",9.1,27.6,33.13542828,21.90462638,38.25535579,4.974243488,0.34643236739,17.9
"3183 Atlantic Ave","Brooklyn",40.68023,-73.87791,"Wendy's","11208",36047,"NY","Kings",10.3,22.7,35.66518944,31.90266299,19.8141494,10.38563501,0.21044436462,22.3
"590 Bypass Rd","Brandenburg",37.98025,-86.1638,"McDonald's","40108",21163,"KY","Meade",11.6,35.9,90.57058947,3.143136844,3.003286483,0.5384238864,0.5838752535,13.5
"1 Magna Way","Westminster",39.60663,-76.99635,"Subway","21157",24013,"MD","Carroll",9.5,27.9,91.20107219,3.128627329,2.610480213,1.437170175,0.2004379719,6.2
"8640 Guilford Rd","Columbia",39.17071859,-76.8643105,"Kings Contrivance Jewelers","21046",24027,"MD","Howard",7.5,21.7,59.20615845,17.12036505,5.827194037,14.3166658,0.21457059757,5.2
"7515 Mcpherson","Laredo",27.5724996,-99.47225501,"Burger King","78041",48479,"TX","Webb",8.6,31.3,3.333945922,0.1945634109,95.74477435,0.5273587318,0.042348504218,30.5
"1120 University Ave W","Saint Paul",44.95528,-93.14732,"White Castle","55104",27123,"MN","Ramsey",8.2,25.8,66.88306071,10.78070934,7.172656496,11.6060475,0.65625983012,15.1
"10770 Beach Blvd","Jacksonville",30.2862,-81.5371,"KFC","32246",12031,"FL","Duval",11.2,30.6,56.55986661,28.9336695,7.56690961,4.09377701,0.40543214279,16
"3419 Lebanon Pike","Hermitage",36.188537,-86.626062,"Wendy's","37076",47037,"TN","Davidson",10.6,30.9,57.42682481,27.45814856,9.752489704,3.012377908,0.27813193637,17.1
"1830 US Highway 82 W","Tifton",31.4424,-83.5437,"Subway","31793",13277,"GA","Tift",13.2,34,58.71429284,28.78757665,10.0628147,1.263771873,0.19941173534,27.1
"110 S 4th Ave","Yakima",46.598972,-120.51342,"Mcdonald's","98902",53077,"WA","Yakima",10.2,29.6,47.70115651,0.7166027357,45.00659867,0.9698599274,3.78816844927,19.1
"2645 N Rushwood Ct","Wichita",37.7322,-97.25707,"Church's Chicken","67226",20173,"KS","Sedgwick",10.8,31.4,69.91542343,9.015681278,12.96961063,4.046632488,0.96997180784,15.2
"5959 Triangle Town Blvd","Raleigh",35.86689687,-78.575038,"Great Steak And Potato Co","27616",37183,"NC","Wake",8.2,24.8,62.21313595,20.28794896,9.758344404,5.359309118,0.3167616175,11.1
"12313 Capital Blvd","Wake Forest",35.9827,-78.5392,"KFC","27587",37183,"NC","Wake",8.2,24.8,62.21313595,20.28794896,9.758344404,5.359309118,0.3167616175,11.1
"6151 E Colfax Ave","Denver",39.7402,-104.9168,"Good Times Burgers & Frozen Custard","80220",8031,"CO","Denver",6,16.4,52.15493253,9.728771424,31.81912096,3.319959077,0.66982361312,15.7
"420 E 30th Ave","Hutchinson",38.08689,-97.9237,"Taco John's","67502",20155,"KS","Reno",11.9,35.7,86.09849483,2.856877122,8.07459193,0.4588364775,0.60764830803,13.1
"1346 N Eisenhower Dr","Beckley",37.80343,-81.18203,"Hardee's","25801",54081,"WV","Raleigh",15.2,35.6,87.80988854,8.103070036,1.263013733,0.9066815455,0.25742147379,19.9
"4804 Highway 52 W","Helena",33.28294,-86.85433,"Taco Bell","35080",1117,"AL","Shelby",8.7,30.1,80.15531691,10.56257529,5.929210344,1.896096573,0.26655047803,8.5
"9037 Owenfield Dr","Lewis Center",40.15956,-83.01987,"Wendy's","43035",39041,"OH","Delaware",9.2,28.1,88.37923473,3.303982458,2.106030514,4.243631396,0.15096375723,4.4
"4001 E Bay Dr","Clearwater",27.916053,-82.745251,"Boston Market","33764",12103,"FL","Pinellas",10.8,25.5,76.89620334,10.02921852,7.991014051,2.918469639,0.30440503547,13.6
"1531 Hawthorne Ave NE","Salem",44.94831,-122.99199,"Subway","97301",41047,"OR","Marion",10.3,34.1,68.73896015,0.9215596112,24.28972363,1.836142515,1.7581302423,16.8
"2122 S Limestone St","Springfield",39.8975,-83.8109,"Rally's","45505",39023,"OH","Clark",12.9,31.5,85.28406093,8.673996805,2.750609038,0.6137364186,0.25228976458,15.1
"886 Fletcher Pkwy","El Cajon",32.808077,-116.973148,"McDonald's","92020",6073,"CA","San Diego",7.7,19.1,48.46188415,4.736193076,32.02739109,10.59854044,0.8917353431,13.9
"707 W Victory Way","Craig",40.51437,-107.55615,"Taco Bell","81625",8081,"CO","Moffat",6.3,25.8,82.72562523,0.2319681044,14.38927148,0.5509242479,0.76114534253,11.7
"3104 Cleveland Ave NW","Canton",40.8331,-81.3879,"KFC","44709",39151,"OH","Stark",12.9,30.7,87.72877583,7.527437125,1.588184863,0.7284616573,0.23190427756,13.4
"201 Museum St","Hilton Head Island",32.2134,-80.7295,"Burger King","29926",45013,"SC","Beaufort",9.8,22,66.12649708,18.89997719,12.061048,1.12307607,0.25642131999,12.9
"13306 S Orange Blossom Trl","Orlando",28.3709,-81.4047,"Blimpie","32837-6636",12095,"FL","Orange",8.8,24.9,45.96633728,19.47718761,26.89841495,4.846695685,0.30428742467,15.6
"1302 W Screven St","Quitman",30.785286,-83.572137,"Subway","31643",13027,"GA","Brooks",14.5,33.5,58.02499538,35.06125716,5.251492951,0.3139814074,0.32629440372,25.4
"6 Parkway Ln","Petal",31.35175,-89.24378,"McDonald's","39465",28035,"MS","Forrest",11.1,34.4,58.406064,35.97298956,3.519096805,0.6592468039,0.2468839245,26.6
